"","contract","date","open","high","low","close","settlement","volume","open_interest"
"46","I1501.DCE",2014-03-13,743,751,731,749,736,6934,51930
"47","I1501.DCE",2014-03-14,746,750,722,742,732,13574,57898
"48","I1501.DCE",2014-03-17,745,749,730,732,735,29434,72666
"49","I1501.DCE",2014-03-18,731,739,725,735,733,10568,72868
"50","I1501.DCE",2014-03-19,735,739,731,734,735,4650,72090
"51","I1501.DCE",2014-03-20,742,756,735,735,743,16592,71308
"52","I1501.DCE",2014-03-21,737,742,731,735,735,8696,72800
"53","I1501.DCE",2014-03-24,730,739,713,739,724,16386,75308
"54","I1501.DCE",2014-03-25,736,752,733,752,747,14572,68884
"55","I1501.DCE",2014-03-26,755,759,744,753,749,12074,73442
"56","I1501.DCE",2014-03-27,751,761,747,752,754,11272,75472
"57","I1501.DCE",2014-03-28,750,782,750,781,769,34518,91992
"58","I1501.DCE",2014-03-31,779,795,776,787,784,34486,83374
"59","I1501.DCE",2014-04-01,783,800,782,795,792,30614,93568
"60","I1501.DCE",2014-04-02,794,798,774,779,781,26658,98690
"61","I1501.DCE",2014-04-03,775,793,774,792,783,24032,97308
"62","I1501.DCE",2014-04-04,792,798,787,796,792,17344,91788
"63","I1501.DCE",2014-04-08,800,817,798,810,808,33610,78500
"64","I1501.DCE",2014-04-09,814,816,803,805,810,14360,77284
"65","I1501.DCE",2014-04-10,810,815,800,804,807,12940,76362
"66","I1501.DCE",2014-04-11,802,805,796,800,799,11516,74436
"67","I1501.DCE",2014-04-14,798,806,783,788,790,25322,80908
"68","I1501.DCE",2014-04-15,789,797,782,796,787,16968,81894
"69","I1501.DCE",2014-04-16,792,794,776,780,783,18188,85110
"70","I1501.DCE",2014-04-17,782,784,778,779,780,10402,84666
"71","I1501.DCE",2014-04-18,778,778,756,762,764,28642,83896
"72","I1501.DCE",2014-04-21,762,770,759,761,763,17924,85214
"73","I1501.DCE",2014-04-22,757,761,749,759,754,21976,90900
"74","I1501.DCE",2014-04-23,762,767,748,766,757,14050,90862
"75","I1501.DCE",2014-04-24,768,779,764,774,770,32582,92246
"76","I1501.DCE",2014-04-25,776,777,770,772,773,19238,89586
"77","I1501.DCE",2014-04-28,769,769,735,742,746,40580,94920
"78","I1501.DCE",2014-04-29,740,755,740,752,749,27844,101656
"79","I1501.DCE",2014-04-30,753,753,737,745,744,20028,104348
"80","I1501.DCE",2014-05-05,746,753,737,752,745,18492,103616
"81","I1501.DCE",2014-05-06,752,755,746,748,749,14708,106616
"82","I1501.DCE",2014-05-07,745,748,729,730,739,36482,114194
"83","I1501.DCE",2014-05-08,729,732,720,721,725,36722,121016
"84","I1501.DCE",2014-05-09,721,726,717,721,721,30574,130014
"85","I1501.DCE",2014-05-12,721,725,713,724,719,46974,136430
"86","I1501.DCE",2014-05-13,728,734,722,724,727,41544,140012
"87","I1501.DCE",2014-05-14,727,728,719,723,722,32578,139504
"88","I1501.DCE",2014-05-15,722,727,718,719,722,27412,142684
"89","I1501.DCE",2014-05-16,717,718,698,705,708,68634,158408
"90","I1501.DCE",2014-05-19,702,702,690,694,696,60984,167684
"91","I1501.DCE",2014-05-20,694,696,684,687,689,40156,174572
"92","I1501.DCE",2014-05-21,687,701,686,698,695,46720,177208
"93","I1501.DCE",2014-05-22,700,716,699,703,708,75966,172596
"94","I1501.DCE",2014-05-23,706,709,697,697,701,45654,178548
"95","I1501.DCE",2014-05-26,697,714,696,711,706,82562,180940
"96","I1501.DCE",2014-05-27,710,714,706,714,710,38800,178882
"97","I1501.DCE",2014-05-28,711,712,695,698,700,63616,190992
"98","I1501.DCE",2014-05-29,699,702,692,697,695,67388,194172
"99","I1501.DCE",2014-05-30,668,694,668,679,681,96914,196868
"100","I1501.DCE",2014-06-03,685,685,675,684,679,71774,200600
"101","I1501.DCE",2014-06-04,685,693,682,690,688,78220,202096
"102","I1501.DCE",2014-06-05,690,695,683,689,687,68124,205612
"103","I1501.DCE",2014-06-06,690,696,685,690,690,95490,207266
"104","I1501.DCE",2014-06-09,690,693,687,691,690,46132,205126
"105","I1501.DCE",2014-06-10,692,693,681,687,686,61240,203114
"106","I1501.DCE",2014-06-11,684,687,681,681,683,41574,202620
"107","I1501.DCE",2014-06-12,680,680,670,673,673,86074,212128
"108","I1501.DCE",2014-06-13,671,675,665,669,670,62462,214588
"109","I1501.DCE",2014-06-16,665,669,663,665,665,61570,210986
"110","I1501.DCE",2014-06-17,660,679,660,675,671,76004,209554
"111","I1501.DCE",2014-06-18,675,679,669,670,673,74164,213816
"112","I1501.DCE",2014-06-19,671,675,668,670,671,53994,216980
"113","I1501.DCE",2014-06-20,672,687,669,680,678,135722,204516
"114","I1501.DCE",2014-06-23,683,695,681,689,689,145400,188376
"115","I1501.DCE",2014-06-24,687,688,681,683,684,72234,179620
"116","I1501.DCE",2014-06-25,685,692,683,688,688,77308,169902
"117","I1501.DCE",2014-06-26,692,709,692,708,701,167580,143322
"118","I1501.DCE",2014-06-27,709,711,701,701,706,89472,143186
"119","I1501.DCE",2014-06-30,704,704,692,693,697,84064,139296
"120","I1501.DCE",2014-07-01,698,701,691,699,696,68784,139076
"121","I1501.DCE",2014-07-02,700,715,696,713,705,140792,145890
"122","I1501.DCE",2014-07-03,715,720,708,710,713,138176,149578
"123","I1501.DCE",2014-07-04,710,713,706,707,709,89548,149298
"124","I1501.DCE",2014-07-07,707,710,692,701,699,149418,159008
"125","I1501.DCE",2014-07-08,702,714,694,711,703,160914,171724
"126","I1501.DCE",2014-07-09,713,713,691,693,701,136810,200592
"127","I1501.DCE",2014-07-10,692,708,692,701,701,229070,207542
"128","I1501.DCE",2014-07-11,704,707,698,706,702,176030,206408
"129","I1501.DCE",2014-07-14,708,714,705,709,709,162670,200410
"130","I1501.DCE",2014-07-15,714,719,710,712,713,173426,233498
"131","I1501.DCE",2014-07-16,713,716,708,711,711,151588,256034
"132","I1501.DCE",2014-07-17,711,711,701,702,706,145316,264544
"133","I1501.DCE",2014-07-18,697,699,678,678,688,449672,314932
"134","I1501.DCE",2014-07-21,676,679,671,676,675,249610,312144
"135","I1501.DCE",2014-07-22,675,680,670,672,674,505954,363932
"136","I1501.DCE",2014-07-23,670,674,666,671,669,451764,394900
"137","I1501.DCE",2014-07-24,668,670,662,663,665,569438,427432
"138","I1501.DCE",2014-07-25,664,674,663,669,668,612762,399964
"139","I1501.DCE",2014-07-28,672,685,670,681,677,682386,374176
"140","I1501.DCE",2014-07-29,687,690,682,684,685,439936,400418
"141","I1501.DCE",2014-07-30,681,683,674,676,677,516366,407804
"142","I1501.DCE",2014-07-31,679,683,675,680,678,450580,398616
"143","I1501.DCE",2014-08-01,678,680,670,672,674,644806,414626
"144","I1501.DCE",2014-08-04,672,686,669,685,676,692748,435730
"145","I1501.DCE",2014-08-05,685,692,681,684,685,741198,413848
"146","I1501.DCE",2014-08-06,682,685,678,679,681,638764,459766
"147","I1501.DCE",2014-08-07,680,687,677,678,682,601422,438402
"148","I1501.DCE",2014-08-08,677,680,669,675,673,665398,462780
"149","I1501.DCE",2014-08-11,674,678,670,671,673,552190,462146
"150","I1501.DCE",2014-08-12,668,669,664,667,666,472050,451504
"151","I1501.DCE",2014-08-13,666,672,660,662,664,819828,543022
"152","I1501.DCE",2014-08-14,660,662,651,653,656,729252,599228
"153","I1501.DCE",2014-08-15,653,666,653,666,659,622620,549294
"154","I1501.DCE",2014-08-18,667,667,650,650,656,877640,701446
"155","I1501.DCE",2014-08-19,650,657,649,654,652,481694,712306
"156","I1501.DCE",2014-08-20,652,657,645,646,651,619208,748912
"157","I1501.DCE",2014-08-21,647,650,644,647,647,414306,736632
"158","I1501.DCE",2014-08-22,646,651,641,643,646,519844,741054
"159","I1501.DCE",2014-08-25,642,647,639,645,643,588780,699880
"160","I1501.DCE",2014-08-26,648,650,642,648,646,388012,689776
"161","I1501.DCE",2014-08-27,649,649,636,637,642,632090,739052
"162","I1501.DCE",2014-08-28,636,640,619,626,627,1242452,714118
"163","I1501.DCE",2014-08-29,626,632,624,628,627,680238,691606
"164","I1501.DCE",2014-09-01,627,628,618,620,621,745550,787794
"165","I1501.DCE",2014-09-02,620,633,618,628,626,1001174,779984
"166","I1501.DCE",2014-09-03,626,626,603,605,613,1220966,815656
"167","I1501.DCE",2014-09-04,605,609,594,594,602,1017648,769748
"168","I1501.DCE",2014-09-05,595,597,584,585,589,1014828,892938
"169","I1501.DCE",2014-09-09,590,595,584,585,589,598668,853196
"170","I1501.DCE",2014-09-10,583,595,570,590,585,1182528,826120
"171","I1501.DCE",2014-09-11,587,591,579,585,585,767228,824582
"172","I1501.DCE",2014-09-12,587,593,585,591,589,582274,786330
"173","I1501.DCE",2014-09-15,600,605,589,598,596,1115106,855840
"174","I1501.DCE",2014-09-16,600,604,590,598,597,935218,831824
"175","I1501.DCE",2014-09-17,602,605,592,598,597,842934,862418
"176","I1501.DCE",2014-09-18,597,597,591,592,593,522916,861956
"177","I1501.DCE",2014-09-19,588,588,573,576,579,799928,925664
"178","I1501.DCE",2014-09-22,571,572,556,556,560,1086128,961134
"179","I1501.DCE",2014-09-23,554,564,552,560,558,1112420,934856
"180","I1501.DCE",2014-09-24,558,567,556,562,562,636604,942942
"181","I1501.DCE",2014-09-25,562,564,549,552,555,1246084,984964
"182","I1501.DCE",2014-09-26,549,566,548,562,559,1217898,843756
"183","I1501.DCE",2014-09-29,559,563,537,542,547,1148582,865600
"184","I1501.DCE",2014-09-30,543,553,543,551,548,519970,807324
"185","I1501.DCE",2014-10-08,559,569,544,547,553,507592,866316
"186","I1501.DCE",2014-10-09,548,564,548,563,555,924262,947776
"187","I1501.DCE",2014-10-10,560,571,552,568,562,924488,955300
"188","I1501.DCE",2014-10-13,574,584,574,584,581,691070,874688
"189","I1501.DCE",2014-10-14,586,591,582,589,586,838362,864674
"190","I1501.DCE",2014-10-15,590,591,579,580,583,1101970,892370
"191","I1501.DCE",2014-10-16,574,574,561,565,567,1136688,838162
"192","I1501.DCE",2014-10-17,567,572,564,568,567,717298,845962
"193","I1501.DCE",2014-10-20,570,582,570,580,576,883974,836520
"194","I1501.DCE",2014-10-21,577,585,574,575,579,755614,802580
"195","I1501.DCE",2014-10-22,579,580,573,574,576,751288,757536
"196","I1501.DCE",2014-10-23,572,573,563,571,568,977804,619770
"197","I1501.DCE",2014-10-24,568,579,563,576,571,546766,562580
"198","I1501.DCE",2014-10-27,575,577,565,569,570,218854,534268
"199","I1501.DCE",2014-10-28,568,570,564,567,566,136258,531904
"200","I1501.DCE",2014-10-29,568,571,563,566,567,162372,487280
"201","I1501.DCE",2014-10-30,565,573,563,567,567,212604,452582
"202","I1501.DCE",2014-10-31,564,567,561,564,564,141056,419266
"203","I1501.DCE",2014-11-03,562,563,543,545,549,335204,377260
"204","I1501.DCE",2014-11-04,541,550,533,548,540,351144,365176
"205","I1501.DCE",2014-11-05,545,556,543,545,550,324180,325436
"206","I1501.DCE",2014-11-06,544,546,531,533,537,234720,312860
"207","I1501.DCE",2014-11-07,535,540,528,537,535,200818,290438
"208","I1501.DCE",2014-11-10,534,541,532,539,535,142358,285930
